Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2019-03-29,2019,3,29,Friday,12,2019-12,278.7,280.16,274.5,279.86,5991300,279.86,0.0044504710936250635,274.8800000000001,294.2800000000002
2019-04-01,2019,4,1,Monday,13,2019-13,282.62,289.2,281.28,289.18,8110400,289.18,0.03330239338257268,275.2957142857144,293.1174000000002
2019-04-02,2019,4,2,Tuesday,13,2019-13,288.3,289.44,283.88,285.88,5478900,285.88,-0.011411535640602155,275.07571428571435,292.7898000000002
2019-04-03,2019,4,3,Wednesday,13,2019-13,287.32,296.17,287.17,291.81,7929900,291.81,0.020742943103740474,275.2078571428573,292.6476000000002
2019-04-04,2019,4,4,Thursday,13,2019-13,261.89,271.2,260.59,267.78,23720700,267.78,-0.08234809972359425,274.6614285714287,292.25140000000016
2019-04-05,2019,4,5,Friday,13,2019-13,269.86,276.1,266.11,274.96,13038300,274.96,0.02681302826391807,275.05214285714294,291.92040000000014
2019-04-08,2019,4,8,Monday,14,2019-14,277.69,281.16,270.44,273.2,10410400,273.2,-0.006400855770809177,275.46142857142866,291.4436000000002
2019-04-09,2019,4,9,Tuesday,14,2019-14,271.65,275.0,269.61,272.31,5904000,272.31,-0.0032577401488659286,275.3692857142858,290.96220000000017
2019-04-10,2019,4,10,Wednesday,14,2019-14,276.74,278.38,272.89,276.06,7061300,276.06,0.0137710698601623,275.5150000000001,290.53420000000017
2019-04-11,2019,4,11,Thursday,14,2019-14,268.3,270.5,265.6,268.42,9835900,268.42,-0.02767508584519851,275.79285714285726,289.72720000000015
2019-04-12,2019,4,12,Friday,14,2019-14,270.22,271.95,266.83,267.7,6746000,267.7,-0.002682367873798497,276.31285714285724,288.94080000000014
2019-04-15,2019,4,15,Monday,15,2019-15,268.63,268.88,258.63,266.38,10038600,266.38,-0.004930919925389854,276.2135714285715,288.0242000000002
2019-04-16,2019,4,16,Tuesday,15,2019-15,265.75,275.0,264.72,273.36,7272900,273.36,0.02620309460471959,276.1085714285715,287.2336000000002
2019-04-17,2019,4,17,Wednesday,15,2019-15,274.75,274.79,268.54,271.23,5126500,271.23,-0.00779182938020373,275.5807142857144,286.2312000000002
2019-04-18,2019,4,18,Thursday,15,2019-15,271.23,274.84,269.75,273.26,5876300,273.26,0.007484418010804905,275.1092857142859,285.3520000000002
2019-04-22,2019,4,22,Monday,16,2019-16,269.0,269.68,262.48,262.75,12147100,262.75,-0.03846157282450302,273.22142857142876,284.45680000000016
2019-04-23,2019,4,23,Tuesday,16,2019-16,260.15,265.6,255.75,263.9,10943900,263.9,0.004376760785858691,271.65142857142877,283.6188000000002
2019-04-24,2019,4,24,Wednesday,16,2019-16,263.85,265.32,258.0,258.66,10727500,258.66,-0.019855969517113325,269.28357142857163,282.5352000000002
2019-04-25,2019,4,25,Thursday,16,2019-16,255.0,259.0,246.07,247.63,21849400,247.63,-0.04264284629681481,267.8442857142859,281.25160000000017
2019-04-26,2019,4,26,Friday,16,2019-16,246.5,246.68,231.13,235.14,22360700,235.14,-0.05043817488544966,265.00000000000017,279.79100000000017
2019-04-29,2019,4,29,Monday,17,2019-17,235.86,243.98,232.17,241.47,16714500,241.47,0.026920140543869264,262.73357142857157,278.54500000000013
2019-04-30,2019,4,30,Tuesday,17,2019-17,242.06,244.21,237.0,238.69,9464600,238.69,-0.011512812213704149,260.332142857143,277.1612000000002
2019-05-01,2019,5,1,Wednesday,17,2019-17,238.85,240.0,231.5,234.01,10704400,234.01,-0.019607054701502036,257.3285714285716,275.7286000000002
2019-05-02,2019,5,2,Thursday,17,2019-17,245.52,247.13,237.72,244.1,18159300,244.1,0.043117866046464615,255.59142857142874,274.5594000000002
2019-05-03,2019,5,3,Friday,17,2019-17,243.86,256.61,243.49,255.03,23706800,255.03,0.04477669972341647,254.68642857142876,273.8354000000002
2019-05-06,2019,5,6,Monday,18,2019-18,250.02,258.35,248.5,255.34,10833900,255.34,0.001215533702221494,253.89785714285736,273.04800000000023
2019-05-07,2019,5,7,Tuesday,18,2019-18,256.8,257.21,245.1,247.06,10131400,247.06,-0.03242734745065157,252.0192857142859,272.01380000000023
2019-05-08,2019,5,8,Wednesday,18,2019-18,246.94,250.6,244.2,244.84,6176400,244.84,-0.008985676526515052,250.1342857142859,270.9534000000002
2019-05-09,2019,5,9,Thursday,18,2019-18,242.0,243.68,236.94,241.98,6711400,241.98,-0.011681100527401678,247.90000000000023,269.4982000000002
2019-05-10,2019,5,10,Friday,18,2019-18,239.75,241.99,236.02,239.52,7008300,239.52,-0.010166094299166706,246.24071428571452,267.89100000000025
2019-05-13,2019,5,13,Monday,19,2019-19,232.01,232.47,224.5,227.01,10834800,227.01,-0.05222949875783445,243.60571428571447,266.5354000000002
2019-05-14,2019,5,14,Tuesday,19,2019-19,229.3,234.5,228.0,232.31,7252400,232.31,0.02334700312764526,241.72357142857163,265.47440000000023
2019-05-15,2019,5,15,Wednesday,19,2019-19,229.32,232.44,225.25,231.95,7296000,231.95,-0.0015496561238642625,240.6035714285716,264.5826000000002
2019-05-16,2019,5,16,Thursday,19,2019-19,229.49,231.0,226.5,228.33,7483300,228.33,-0.01560679096708617,240.11714285714305,263.6244000000002
2019-05-17,2019,5,17,Friday,19,2019-19,221.96,222.24,208.92,211.03,17786700,211.03,-0.07576754221093729,237.94285714285735,262.3132000000002
2019-05-20,2019,5,20,Monday,20,2019-20,202.8,206.0,195.25,205.36,20526200,205.36,-0.026868209267608467,235.56214285714307,260.7376000000002
2019-05-21,2019,5,21,Tuesday,20,2019-20,197.76,207.4,196.04,205.08,18003900,205.08,-0.001363453342738019,233.4957142857145,259.02080000000024
2019-05-22,2019,5,22,Wednesday,20,2019-20,199.1,203.94,191.78,192.73,18685200,192.73,-0.06022043101837682,229.8264285714288,257.2082000000002
2019-05-23,2019,5,23,Thursday,20,2019-20,194.34,199.47,186.22,195.49,26547100,195.49,0.014320603055098857,225.57357142857163,255.33880000000022
2019-05-24,2019,5,24,Friday,20,2019-20,199.83,199.98,188.75,190.63,14136600,190.63,-0.024860609104241482,220.95142857142878,253.35220000000024
2019-05-28,2019,5,28,Tuesday,21,2019-21,191.2,195.0,187.85,188.7,10312900,188.7,-0.01012436597143651,216.78285714285735,251.61760000000024
2019-05-29,2019,5,29,Wednesday,21,2019-21,187.1,192.39,185.04,189.86,11968600,189.86,0.0061473433008456535,212.85571428571447,250.02500000000026
2019-05-30,2019,5,30,Thursday,21,2019-21,188.75,192.26,187.02,188.22,7926500,188.22,-0.0086379405055107,209.01571428571447,248.44000000000025
2019-05-31,2019,5,31,Friday,21,2019-21,185.1,189.92,184.1,185.16,10406700,185.16,-0.016257557851174664,205.13285714285732,246.67120000000025
2019-06-03,2019,6,3,Monday,22,2019-22,185.51,186.68,176.99,178.97,13064400,178.97,-0.0334305590785261,201.70142857142875,244.77020000000022
2019-06-04,2019,6,4,Tuesday,22,2019-22,181.1,193.98,179.61,193.6,13807500,193.6,0.08174557067120425,198.93642857142873,243.35160000000022
2019-06-05,2019,6,5,Wednesday,22,2019-22,198.68,201.28,191.85,196.59,13510800,196.59,0.015444163946855882,196.41071428571448,242.07500000000022
2019-06-06,2019,6,6,Thursday,22,2019-22,204.44,211.0,201.8,205.95,20242200,205.95,0.047611784855339234,194.81214285714304,240.8386000000002
2019-06-07,2019,6,7,Friday,22,2019-22,205.0,210.84,203.5,204.5,16003500,204.5,-0.0070405291076871546,194.34571428571445,239.43200000000022
2019-06-10,2019,6,10,Monday,23,2019-23,210.25,216.94,209.01,212.88,10585000,212.88,0.04097801898685827,194.88285714285732,238.1172000000002
2019-06-11,2019,6,11,Tuesday,23,2019-23,219.14,220.9,213.5,217.1,11653500,217.1,0.01982337995071992,195.74142857142874,236.8620000000002
2019-06-12,2019,6,12,Wednesday,23,2019-23,222.95,223.38,209.0,209.26,15186200,209.26,-0.036112443004453376,196.922142857143,235.2636000000002
2019-06-13,2019,6,13,Thursday,23,2019-23,210.38,214.9,207.51,213.91,8168300,213.91,0.022221204613104062,198.23785714285728,233.8242000000002
2019-06-14,2019,6,14,Friday,23,2019-23,211.25,216.65,210.4,214.92,7433400,214.92,0.004721586132228284,199.97285714285726,232.2864000000002
2019-06-17,2019,6,17,Monday,24,2019-24,215.48,227.0,214.27,225.03,12316800,225.03,0.047040762592991614,202.5678571428573,231.43140000000022
2019-06-18,2019,6,18,Tuesday,24,2019-24,228.72,234.74,222.56,224.74,12715800,224.74,-0.0012886872315065467,205.05928571428586,230.42700000000022
2019-06-19,2019,6,19,Wednesday,24,2019-24,225.11,227.77,221.06,226.43,6575100,226.43,0.007519743442689242,207.7885714285716,229.4916000000002
2019-06-20,2019,6,20,Thursday,24,2019-24,223.0,226.9,216.35,219.62,11863500,219.62,-0.03007551021893462,210.25000000000017,228.43780000000024
2019-06-21,2019,6,21,Friday,24,2019-24,216.22,222.18,215.5,221.86,8202100,221.86,0.010199460627293044,213.3135714285716,227.35380000000026
2019-06-24,2019,6,24,Monday,25,2019-25,223.24,225.86,221.02,223.64,5750800,223.64,0.008023072092310457,215.4592857142859,226.45820000000026
2019-06-25,2019,6,25,Tuesday,25,2019-25,224.39,225.34,219.49,219.76,6182100,219.76,-0.01734933327401933,217.11428571428587,225.49940000000024
2019-06-26,2019,6,26,Wednesday,25,2019-25,220.31,227.23,218.1,219.27,8507200,219.27,-0.0022296607509232347,218.06571428571445,224.55720000000028
2019-06-27,2019,6,27,Thursday,25,2019-25,219.45,222.9,217.35,222.84,6339700,222.84,0.016281260527516883,219.37571428571445,223.54680000000025
2019-06-28,2019,6,28,Friday,25,2019-25,220.99,225.17,220.8,223.46,6851400,223.46,0.00278231191063405,220.13142857142876,222.59140000000025
2019-07-01,2019,7,1,Monday,26,2019-26,230.21,233.1,226.28,227.17,8238000,227.17,0.01660248520366614,220.85071428571447,221.66960000000026
2019-07-02,2019,7,2,Tuesday,26,2019-26,228.89,229.15,222.22,224.55,9259000,224.55,-0.011533191611152072,221.94285714285732,220.90560000000022
2019-07-03,2019,7,3,Wednesday,26,2019-26,239.39,241.57,234.51,234.9,14201100,234.9,0.046092142970672434,223.44214285714307,220.32560000000024
2019-07-05,2019,7,5,Friday,26,2019-26,234.57,235.45,230.8,233.1,7065700,233.1,-0.007662783481220403,224.74071428571446,219.81440000000023
2019-07-08,2019,7,8,Monday,27,2019-27,231.24,232.25,228.66,230.34,5880500,230.34,-0.011840453424953323,225.12000000000018,219.46860000000027
2019-07-09,2019,7,9,Tuesday,27,2019-27,228.97,231.0,227.28,230.06,6190800,230.06,-0.001215589058559119,225.5000000000002,219.36700000000027
2019-07-10,2019,7,10,Wednesday,27,2019-27,234.15,238.94,233.14,238.92,9145700,238.92,0.038511695663628,226.39214285714306,219.3160000000003
2019-07-11,2019,7,11,Thursday,27,2019-27,238.14,241.5,235.8,238.6,7514400,238.6,-0.0013393272554916846,227.74785714285736,219.31420000000028
2019-07-12,2019,7,12,Friday,27,2019-27,239.75,245.38,239.71,245.08,9200500,245.08,0.027158405539720487,229.40642857142876,219.53560000000027
2019-07-15,2019,7,15,Monday,28,2019-28,248.0,254.42,244.86,253.5,11000100,253.5,0.03435612088312956,231.5392857142859,219.72360000000026
2019-07-16,2019,7,16,Tuesday,28,2019-28,249.3,253.53,247.93,252.38,8149000,252.38,-0.004418126695019731,233.86928571428592,219.67060000000023
2019-07-17,2019,7,17,Wednesday,28,2019-28,255.67,258.31,253.35,254.86,9764700,254.86,0.00982643505649583,236.4114285714288,219.66100000000023
2019-07-18,2019,7,18,Thursday,28,2019-28,255.05,255.75,251.89,253.54,4764500,253.54,-0.0051793428590501955,238.6042857142859,219.79060000000027
2019-07-19,2019,7,19,Friday,28,2019-28,255.69,259.96,254.62,258.18,7048400,258.18,0.01830085790217706,241.0842857142859,220.05740000000026
2019-07-22,2019,7,22,Monday,29,2019-29,258.75,262.15,254.19,255.68,6842400,255.68,-0.009683167057563113,243.12071428571446,220.3314000000003
2019-07-23,2019,7,23,Tuesday,29,2019-29,256.71,260.48,254.5,260.17,5023100,260.17,0.01756109543403639,245.66500000000016,220.74440000000027
2019-07-24,2019,7,24,Wednesday,29,2019-29,259.17,266.07,258.16,264.88,11072800,264.88,0.018103513902405943,247.80642857142874,221.50180000000026
2019-07-25,2019,7,25,Thursday,29,2019-29,233.5,234.5,225.55,228.82,22418300,228.82,-0.13613710696867176,247.50071428571445,221.43200000000027
2019-07-26,2019,7,26,Friday,29,2019-29,226.92,230.26,222.25,228.04,10027700,228.04,-0.0034088541784753623,247.33642857142874,221.35380000000026
2019-07-29,2019,7,29,Monday,30,2019-30,227.09,235.94,226.03,235.77,9273300,235.77,0.03389761100645572,247.7442857142859,221.50260000000029
2019-07-30,2019,7,30,Tuesday,30,2019-30,232.9,243.36,232.18,242.26,8109000,242.26,0.02752678507345241,247.98285714285728,222.12720000000027
2019-07-31,2019,7,31,Wednesday,30,2019-30,243.0,246.68,236.65,241.61,9178200,241.61,-0.00268304264518604,248.19785714285732,222.85220000000027
2019-08-01,2019,8,1,Thursday,30,2019-30,242.65,244.51,231.77,233.85,8259500,233.85,-0.032117853098931115,247.39571428571443,223.42760000000027
2019-08-02,2019,8,2,Friday,30,2019-30,231.35,236.27,229.23,234.34,6136500,234.34,0.0020953184587821916,246.02714285714302,224.2598000000003
2019-08-05,2019,8,5,Monday,31,2019-31,229.6,231.37,225.78,228.32,7028300,228.32,-0.025689123102109135,244.3085714285716,224.9164000000003
2019-08-06,2019,8,6,Tuesday,31,2019-31,231.88,232.5,225.75,230.75,5564200,230.75,0.01064292483282303,242.58642857142874,225.7188000000003
2019-08-07,2019,8,7,Wednesday,31,2019-31,226.5,233.57,225.8,233.42,4776500,233.42,0.011570956311788949,241.1492857142859,226.6132000000003
2019-08-08,2019,8,8,Thursday,31,2019-31,234.45,239.8,232.65,238.3,5274300,238.3,0.020906541517837107,239.7292857142859,227.58200000000025
2019-08-09,2019,8,9,Friday,31,2019-31,236.05,238.96,233.81,235.01,3898200,235.01,-0.013806162412038692,238.25285714285738,228.51780000000028
2019-08-12,2019,8,12,Monday,32,2019-32,232.99,235.77,228.75,229.01,4663900,229.01,-0.02553082907214599,236.02714285714305,229.3948000000003
2019-08-13,2019,8,13,Tuesday,32,2019-32,228.81,236.0,227.55,235.0,4848100,235.0,0.0261560876679785,233.89285714285734,230.5154000000003
2019-08-14,2019,8,14,Wednesday,32,2019-32,231.21,231.5,216.69,219.62,9562600,219.62,-0.06544682928856382,233.23571428571447,231.0358000000003
2019-08-15,2019,8,15,Thursday,32,2019-32,220.86,221.56,211.55,215.64,8159600,215.64,-0.018122192040917584,232.35000000000016,231.4168000000003
2019-08-16,2019,8,16,Friday,32,2019-32,216.66,222.24,216.02,219.94,5098500,219.94,0.019940656018960334,231.2192857142859,231.6966000000003
2019-08-19,2019,8,19,Monday,33,2019-33,224.21,227.83,221.7,226.83,5309600,226.83,0.03132672234776379,230.11714285714302,232.1432000000003
2019-08-20,2019,8,20,Tuesday,33,2019-33,227.62,229.09,224.54,225.86,4125200,225.86,-0.0042763356384646345,228.99214285714302,232.40280000000033
2019-08-21,2019,8,21,Wednesday,33,2019-33,222.01,223.22,217.6,220.83,7794300,220.83,-0.022270427546728477,228.06214285714302,232.4774000000003
2019-08-22,2019,8,22,Thursday,33,2019-33,222.8,225.4,218.22,222.15,6559000,222.15,0.005977412735972187,227.19142857142873,232.7352000000003
2019-08-23,2019,8,23,Friday,33,2019-33,219.97,221.17,211.0,211.4,8538600,211.4,-0.04839072831579372,225.98285714285728,232.6850000000003
2019-08-26,2019,8,26,Monday,34,2019-34,213.6,215.02,211.54,215.0,5051900,215.0,0.017029357651156873,224.85785714285728,232.68660000000028
2019-08-27,2019,8,27,Tuesday,34,2019-34,215.74,218.8,212.03,214.08,5416200,214.08,-0.004279061250908378,223.4764285714287,232.4676000000003
2019-08-28,2019,8,28,Wednesday,34,2019-34,213.69,217.25,212.31,215.59,3225500,215.59,0.007053412247387758,221.85428571428585,232.2846000000003
2019-08-29,2019,8,29,Thursday,34,2019-34,219.0,223.4,218.0,221.71,5179500,221.71,0.02838726508619982,220.90428571428583,232.19020000000026
2019-08-30,2019,8,30,Friday,34,2019-34,229.15,232.44,224.21,225.61,9320600,225.61,0.01759051814705681,220.66142857142873,232.31000000000026
2019-09-03,2019,9,3,Tuesday,35,2019-35,224.08,228.95,223.16,225.01,5354100,225.01,-0.0026594836305677827,219.94785714285732,232.37300000000025
2019-09-04,2019,9,4,Wednesday,35,2019-35,226.89,228.46,219.21,220.68,5761000,220.68,-0.019243597781267163,220.02357142857159,232.31380000000027
2019-09-05,2019,9,5,Thursday,35,2019-35,222.5,229.8,220.85,229.58,7395300,229.58,0.040329932257833434,221.01928571428587,232.51020000000025
2019-09-06,2019,9,6,Friday,35,2019-35,227.2,229.64,225.17,227.45,4189400,227.45,-0.0092778328505283,221.55571428571443,232.67380000000026
2019-09-09,2019,9,9,Monday,36,2019-36,230.0,233.76,229.23,231.79,4802700,231.79,0.019081100884245084,221.91000000000014,232.8528000000003
2019-09-10,2019,9,10,Tuesday,36,2019-36,230.8,235.54,228.94,235.54,4883700,235.54,0.01617843784727513,222.6014285714287,233.09440000000032
2019-09-11,2019,9,11,Wednesday,36,2019-36,237.38,248.17,236.0,247.1,10042800,247.1,0.049078768561140906,224.4778571428573,233.4930000000003
2019-09-12,2019,9,12,Thursday,36,2019-36,247.7,253.5,244.4,245.87,8581200,245.87,-0.004977786143043783,226.17214285714297,233.91940000000034
2019-09-13,2019,9,13,Friday,36,2019-36,246.96,248.45,244.87,245.2,5313100,245.2,-0.002725009892426966,228.58642857142868,234.12540000000038
2019-09-16,2019,9,16,Monday,37,2019-37,246.0,247.43,241.17,242.81,4728100,242.81,-0.009747142819716004,230.57285714285723,234.31960000000035
2019-09-17,2019,9,17,Tuesday,37,2019-37,242.47,245.6,240.37,244.79,3865400,244.79,0.008154506599594491,232.76642857142866,234.60860000000037
2019-09-18,2019,9,18,Wednesday,37,2019-37,245.0,248.17,242.37,243.49,4170200,243.49,-0.005310624733949831,234.7592857142858,234.87720000000039
2019-09-19,2019,9,19,Thursday,37,2019-37,246.0,247.94,244.84,246.6,4795800,246.6,0.012772600682531499,236.53714285714292,235.03080000000037
2019-09-20,2019,9,20,Friday,37,2019-37,246.49,246.95,238.16,240.62,6353000,240.62,-0.024249841193507038,237.60928571428576,235.0712000000004
2019-09-23,2019,9,23,Monday,38,2019-38,240.0,245.18,239.22,241.23,4340200,241.23,0.0025351202008565554,238.7678571428572,234.99420000000038
2019-09-24,2019,9,24,Tuesday,38,2019-38,241.52,241.99,222.61,223.21,12891500,223.21,-0.07470044908521589,238.9485714285715,234.38840000000036
2019-09-25,2019,9,25,Wednesday,38,2019-38,224.56,228.98,218.36,228.7,9427100,228.7,0.02459562774626245,238.88571428571436,233.91480000000038
2019-09-26,2019,9,26,Thursday,38,2019-38,230.66,243.31,227.4,242.56,11884500,242.56,0.06060341405902281,239.9650000000001,233.66880000000037
2019-09-27,2019,9,27,Friday,38,2019-38,242.2,248.71,238.73,242.13,11116400,242.13,-0.0017727270782865734,240.7035714285715,233.44060000000033
2019-09-30,2019,9,30,Monday,39,2019-39,243.0,243.98,236.11,240.87,5879800,240.87,-0.005203856359044967,241.0842857142858,233.09440000000035
2019-10-01,2019,10,1,Tuesday,39,2019-39,241.5,245.95,239.13,244.69,6162600,244.69,0.015859207878342163,240.91214285714295,232.87460000000036
2019-10-02,2019,10,2,Wednesday,39,2019-39,243.29,244.65,239.43,243.13,5631400,243.13,-0.006375403747716724,240.71642857142868,232.53380000000033
2019-10-03,2019,10,3,Thursday,39,2019-39,231.86,234.48,224.28,233.03,15084500,233.03,-0.041541586396889874,239.84714285714298,231.89680000000035
2019-10-04,2019,10,4,Friday,39,2019-39,231.61,234.78,228.07,231.43,7995000,231.43,-0.00686609497445434,239.03428571428586,231.94900000000038
2019-10-07,2019,10,7,Monday,40,2019-40,229.8,238.56,228.55,237.72,8064200,237.72,0.02717888235745569,238.52928571428583,232.14260000000036
2019-10-08,2019,10,8,Tuesday,40,2019-40,235.87,243.94,234.5,240.05,8678200,240.05,0.009801454732837112,238.28357142857158,232.22820000000033
2019-10-09,2019,10,9,Wednesday,40,2019-40,241.32,247.3,240.65,244.53,6894400,244.53,0.018662760552321744,238.13571428571444,232.27360000000033
2019-10-10,2019,10,10,Thursday,40,2019-40,245.28,249.28,241.58,244.74,6283300,244.74,0.0008588177929724772,238.43000000000015,232.3362000000003
2019-10-11,2019,10,11,Friday,40,2019-40,247.15,251.08,246.81,247.89,8475400,247.89,0.012870776439417808,238.90571428571442,232.6170000000003
